"idx","token","type"
1723,"quietly","O"
1723,"salty","O"
1723,"knottily","O"
1723,"fatal","O"
1723,"for","O"
1723,"bashfully","O"
1723,"wiry","O"
1723,"todo","O"
1723,"todo","O"
1723,"using","O"
1723,"'","O"
1723,"defensive","O"
1723,"oh","O"
1723,"disposal","O"
1723,"now","O"
1723,"milky","O"
1723,"verbally","O"
1723,"poorly","O"
1723,"zowie","O"
1723,"yet","O"
1723,"'","O"
1723,"moreover","O"
1723,"woot","O"
1723,"ack","O"
1723,"correctly","O"
1723,"leapfrog","O"
1723,"destroy","B-RT"
1723,"a","I-RT"
1723,"todo","I-RT"
1723,"'","O"
1723,"ack","B-CNT"
1723,"before","I-CNT"
1723,"for","I-CNT"
1723,"over","I-CNT"
1723,"brushing","I-CNT"
1723,"'","O"
1724,"bland","O"
1724,"add","B-AT"
1724,"a","I-AT"
1724,"todo","I-AT"
1724,"with","O"
1724,"revolutionize","B-CNT"
1724,"bleak","I-CNT"
1724,"apud","I-CNT"
1724,"neutralise","I-CNT"
1724,"leafy","I-CNT"
1724,"stereo","I-CNT"
1724,"along","I-CNT"
1724,"terrible","I-CNT"
1724,"longingly","I-CNT"
1724,"gah","I-CNT"
1724,"moreover","O"
1724,"yahoo","O"
1724,"geez","O"
1724,"complete","B-CT"
1724,"todo","I-CT"
1724,"with","O"
1724,"wall","B-CNT"
1724,"what","I-CNT"
1724,"attentive","I-CNT"
1724,"moreover","O"
1724,"feminine","O"
1724,"add","B-AT"
1724,"a","I-AT"
1724,"todo","I-AT"
1724,"with","O"
1724,"content","O"
1724,"'","O"
1724,"boohoo","B-CNT"
1724,"supposing","I-CNT"
1724,"yahoo","I-CNT"
1724,"although","I-CNT"
1724,"divulge","I-CNT"
1724,"'","O"
1725,"what","O"
1725,"nutrition","O"
1725,"above","O"
1725,"preservation","O"
1725,"joyfully","O"
1725,"destroy","B-RT"
1725,"a","I-RT"
1725,"todo","I-RT"
1725,"with","O"
1725,"'","O"
1725,"modulo","B-CNT"
1725,"letter","I-CNT"
1725,"lizard","I-CNT"
1725,"mystify","I-CNT"
1725,"granular","I-CNT"
1725,"tart","I-CNT"
1725,"apropos","I-CNT"
1725,"however","I-CNT"
1725,"faithfully","I-CNT"
1725,"informal","I-CNT"
1725,"'","O"
1725,".","O"
1725,"blah","O"
1725,"meaningfully","O"
1725,"mutiny","O"
1725,"remove","B-RT"
1725,"a","I-RT"
1725,"todo","I-RT"
1725,"where","O"
1725,"behind","B-CNT"
1725,"even","I-CNT"
1725,"per","I-CNT"
1725,"toad","I-CNT"
1725,"up","I-CNT"
1725,"then","O"
1725,"until","O"
1725,"although","O"
1725,"compare","O"
1725,"when","O"
1725,"equally","O"
1725,"destroy","B-RT"
1725,"todo","I-RT"
1725,"within","B-CNT"
1725,"above","I-CNT"
1726,"agreement","O"
1726,"furthermore","O"
1726,"aboard","O"
1726,"destroy","B-RT"
1726,"todo","I-RT"
1726,"using","O"
1726,"pro","B-CNT"
1726,"brr","I-CNT"
1726,"portly","I-CNT"
1726,"miserably","I-CNT"
1726,"far","I-CNT"
1726,"after that","O"
1726,"promptly","O"
1726,"below","O"
1726,"knight","O"
1726,"slimy","O"
1726,"closed","O"
1726,"penicillin","O"
1726,"dupe","O"
1726,"todo","O"
1726,"todo","O"
1726,"named","O"
1726,"yowza","O"
1726,"atop","O"
1726,"yippee","O"
1726,"scarcely","O"
1726,"well-lit","O"
1726,"misgovern","O"
1726,"qualify","O"
1726,"intentional","O"
1727,"disappear","O"
1727,"rancher","O"
1727,"wind","O"
1727,"ouch","O"
1727,"destroy","B-RT"
1727,"a","I-RT"
1727,"todo","I-RT"
1727,"truthful","B-CNT"
1727,"swiftly","I-CNT"
1727,"officially","I-CNT"
1727,"kookily","I-CNT"
1727,"soupy","I-CNT"
1728,"dragonfruit","O"
1728,"um","O"
1728,"ouch","O"
1728,"likewise","O"
1728,"abaft","O"
1728,"where","O"
1728,"sophomore","O"
1728,"keenly","O"
1728,"congregation","O"
1728,"complete","B-CT"
1728,"todo","I-CT"
1728,"'","O"
1728,"spit","B-CNT"
1728,"present","I-CNT"
1728,"ax","I-CNT"
1728,"glossy","I-CNT"
1728,"upchuck","I-CNT"
1728,"and","I-CNT"
1728,"'","O"
1728,"and","O"
1728,"where","O"
1728,"unlike","O"
1728,"well-worn","O"
1728,"deduction","O"
1728,"sparse","O"
1728,"kiddingly","O"
1728,"frenetically","O"
1728,"well-documented","O"
1728,"inside","O"
1728,"done","B-CT"
1728,"todo","I-CT"
1728,"named","O"
1728,"'","O"
1728,"meh","B-CNT"
1728,"ha","I-CNT"
1728,"lest","I-CNT"
1728,"carbonise","I-CNT"
1728,"inasmuch","I-CNT"
1728,"marginalise","I-CNT"
1728,"next","I-CNT"
1728,"and","I-CNT"
1728,"dearly","I-CNT"
1728,"'","O"
1728,"moreover","O"
1728,"prepone","O"
1728,"usable","O"
1728,"destroy","B-RT"
1728,"a","I-RT"
1728,"todo","I-RT"
1728,"with","O"
1728,"yowza","B-CNT"
1728,"finally","I-CNT"
1728,"whereas","I-CNT"
1728,"amid","I-CNT"
1728,"abaft","I-CNT"
1728,"soak","I-CNT"
1729,"bruised","O"
1729,"thoughtfully","O"
1729,"firm","O"
1729,"courageous","O"
1729,"into","O"
1729,"phew","O"
1729,"delete","B-RT"
1729,"a","I-RT"
1729,"todo","I-RT"
1729,"where","O"
1729,"huzzah","B-CNT"
1729,"among","I-CNT"
1729,"lymphocyte","I-CNT"
1729,"brr","I-CNT"
1729,"winter","I-CNT"
1729,"see","I-CNT"
1729,"lawyer","I-CNT"
1730,"unused","O"
1730,"however","O"
1730,"ack","O"
1730,"drat","O"
1730,"curiously","O"
1730,"attainment","O"
1730,"create","B-AT"
1730,"todo","I-AT"
1730,"using","O"
1730,"psst","B-CNT"
1730,"immaculate","I-CNT"
1730,"accessorize","I-CNT"
1730,"heavily","I-CNT"
1730,"than","I-CNT"
1730,"publisher","I-CNT"
1730,"yippee","I-CNT"
1730,"ick","I-CNT"
1730,"separate","I-CNT"
1730,"then","O"
1730,"midst","O"
1730,"bath","O"
1730,"yahoo","O"
1730,"after","O"
1730,"add","B-AT"
1730,"todo","I-AT"
1730,"where","O"
1730,"inside","B-CNT"
1730,"chorus","I-CNT"
1730,"weekend","I-CNT"
1730,"whelp","I-CNT"
1730,"attack","I-CNT"
1731,"metronome","O"
1731,"onto","O"
1731,"cathedral","O"
1731,"drat","O"
1731,"grandmother","O"
1731,"for","O"
1731,"acidify","O"
1731,"farm","O"
1731,"aside","O"
1731,"judgementally","O"
1731,"delete","B-RT"
1731,"a","I-RT"
1731,"todo","I-RT"
1731,"with","O"
1731,"yuck","B-CNT"
1731,"ah","I-CNT"
1731,"whenever","I-CNT"
1731,"lab","I-CNT"
1731,"pfft","I-CNT"
1731,"greatly","I-CNT"
1731,"gee","I-CNT"
1731,"floodlight","I-CNT"
1731,"soon","I-CNT"
1731,".","O"
1731,"unibody","O"
1731,"whenever","O"
1731,"colt","O"
1731,"out","O"
1731,"done","B-CT"
1731,"a","I-CT"
1731,"todo","I-CT"
1731,"where","O"
1731,"cable","B-CNT"
1731,"overconfidently","I-CNT"
1731,"meanwhile","I-CNT"
1731,"sharply","I-CNT"
1731,"wake","I-CNT"
1731,"evoke","I-CNT"
1731,"eek","I-CNT"
1731,"fuzzy","I-CNT"
1731,"after that","O"
1731,"windy","O"
1731,"fake","O"
1731,"haemorrhage","O"
1731,"generously","O"
1731,"bisect","O"
1731,"yippee","O"
1731,"mark","B-CT"
1731,"a","I-CT"
1731,"todo","I-CT"
1731,"where","O"
1731,"'","O"
1731,"desecrate","B-CNT"
1731,"amongst","I-CNT"
1731,"unfortunately","I-CNT"
1731,"ugh","I-CNT"
1731,"although","I-CNT"
1731,"sympathetically","I-CNT"
1731,"drat","I-CNT"
1731,"'","O"
1732,"rheumatism","O"
1732,"whirlwind","O"
1732,"add","B-AT"
1732,"todo","I-AT"
1732,"'","O"
1732,"boohoo","B-CNT"
1732,"respectful","I-CNT"
1732,"stamina","I-CNT"
1732,"nest","I-CNT"
1732,"zowie","I-CNT"
1732,"since","I-CNT"
1732,"notwithstanding","I-CNT"
1732,"'","O"
1732,"moreover","O"
1732,"untidy","O"
1732,"before","O"
1732,"destroy","B-RT"
1732,"todo","I-RT"
1732,"containing","O"
1732,"'","O"
1732,"too","B-CNT"
1732,"aw","I-CNT"
1732,"except","I-CNT"
1732,"failing","I-CNT"
1732,"'","O"
1733,"beckon","O"
1733,"terracotta","O"
1733,"quickly","O"
1733,"though","O"
1733,"search","O"
1733,"assault","O"
1733,"done","B-CT"
1733,"todo","I-CT"
1733,"containing","O"
1733,"runaway","B-CNT"
1733,"doubling","I-CNT"
1733,"commotion","I-CNT"
1733,"when","I-CNT"
1733,"gosh","I-CNT"
1733,"likewise","I-CNT"
1733,"indeed","I-CNT"
1733,"after","I-CNT"
1733,"malfunction","I-CNT"
1733,"as","I-CNT"
1734,"forenenst","O"
1734,"trembling","O"
1734,"pish","O"
1734,"spotless","O"
1734,"romp","O"
1734,"where","O"
1734,"generate","B-AT"
1734,"a","I-AT"
1734,"todo","I-AT"
1734,"where","O"
1734,"beyond","B-CNT"
1734,"phase","I-CNT"
1734,"and","O"
1734,"serene","O"
1734,"roast","O"
1734,"generate","B-AT"
1734,"todo","I-AT"
1734,"where","O"
1734,"'","O"
1734,"however","B-CNT"
1734,"who","I-CNT"
1734,"reinforce","I-CNT"
1734,"cautiously","I-CNT"
1734,"crushing","I-CNT"
1734,"since","I-CNT"
1734,"sycamore","I-CNT"
1734,"commonly","I-CNT"
1734,"'","O"
1734,"and","O"
1734,"calmly","O"
1734,"aw","O"
1734,"create","B-AT"
1734,"a","I-AT"
1734,"todo","I-AT"
1734,"using","O"
1734,"back","B-CNT"
1734,"juicy","I-CNT"
1734,"outside","I-CNT"
1734,"phew","I-CNT"
1734,"wetsuit","I-CNT"
1735,"subside","O"
1735,"descent","O"
1735,"locate","O"
1735,"create","B-AT"
1735,"todo","I-AT"
1735,"named","O"
1735,"than","B-CNT"
1735,"prudent","I-CNT"
1735,"or","I-CNT"
1735,"yum","I-CNT"
1735,"eek","I-CNT"
1735,"bah","I-CNT"
1735,"educated","I-CNT"
1735,"blah","I-CNT"
1735,"tiger","I-CNT"
1735,".","O"
1735,"sadly","O"
1735,"but","O"
1735,"although","O"
1735,"past","O"
1735,"sure-footed","O"
1735,"oof","O"
1735,"times","O"
1735,"delete","B-RT"
1735,"todo","I-RT"
1735,"where","O"
1735,"quiet","B-CNT"
1735,"sidewalk","I-CNT"
1735,"gah","I-CNT"
1735,"merrily","I-CNT"
1735,"crowded","I-CNT"
1735,"potentially","I-CNT"
1735,"an","I-CNT"
1735,"fly","I-CNT"
1735,"after that","O"
1735,"loudly","O"
1735,"urban","O"
1735,"ugh","O"
1735,"destroy","B-RT"
1735,"todo","I-RT"
1735,"named","O"
1735,"overdue","B-CNT"
1736,"without","O"
1736,"ick","O"
1736,"passionate","O"
1736,"oof","O"
1736,"ostrich","O"
1736,"remove","B-RT"
1736,"todo","I-RT"
1736,"with","O"
1736,"'","O"
1736,"along","B-CNT"
1736,"adjoin","I-CNT"
1736,"unionise","I-CNT"
1736,"'","O"
1737,"till","O"
1737,"sultan","O"
1737,"complete","B-CT"
1737,"a","I-CT"
1737,"todo","I-CT"
1737,"with","O"
1737,"content","O"
1737,"smart","B-CNT"
1737,"though","I-CNT"
1737,"now","I-CNT"
1737,"behind","I-CNT"
1737,"careless","I-CNT"
1737,"hardship","I-CNT"
1737,"apud","I-CNT"
1737,"mainland","I-CNT"
1737,"piercing","I-CNT"
1737,"manhandle","I-CNT"
1737,"and","O"
1737,"unless","O"
1737,"resist","O"
1737,"amongst","O"
1737,"concerning","O"
1737,"outside","O"
1737,"goof","O"
1737,"who","O"
1737,"towards","O"
1737,"remove","B-RT"
1737,"a","I-RT"
1737,"todo","I-RT"
1737,"ack","B-CNT"
1737,"qua","I-CNT"
1738,"trusty","O"
1738,"create","B-AT"
1738,"a","I-AT"
1738,"todo","I-AT"
1738,"however","B-CNT"
1738,"crook","I-CNT"
1738,"amid","I-CNT"
1738,"absent","I-CNT"
1738,"then","O"
1738,"by","O"
1738,"assess","O"
1738,"boohoo","O"
1738,"officially","O"
1738,"inasmuch","O"
1738,"lily","O"
1738,"todo","O"
1738,"named","O"
1738,"ha","O"
1738,"convict","O"
1738,"intermarry","O"
1738,"by","O"
1739,"contend","O"
1739,"to","O"
1739,"thunderous","O"
1739,"even","O"
1739,"gadzooks","O"
1739,"bleak","O"
1739,"mmm","O"
1739,"meanwhile","O"
1739,"inasmuch","O"
1739,"todo","O"
1739,"todo","O"
1739,"with","O"
1739,"content","O"
1739,"pace","O"
1739,"scruple","O"
1739,"loyally","O"
1739,"tog","O"
1739,"prestigious","O"
1739,"become","O"
1739,"heartfelt","O"
1739,"lean","O"
1739,"alongside","O"
1739,"perfume","O"
1739,"moreover","O"
1739,"provided","O"
1739,"through","O"
1739,"piccolo","O"
1739,"done","B-CT"
1739,"a","I-CT"
1739,"todo","I-CT"
1739,"named","O"
1739,"hectare","B-CNT"
1739,"gadzooks","I-CNT"
1739,"absent","I-CNT"
1739,"last","I-CNT"
1739,"hm","I-CNT"
1739,"indeed","I-CNT"
1739,"unnaturally","I-CNT"
1739,"scaly","I-CNT"
1739,"and","O"
1739,"uh-huh","O"
1739,"grouchy","O"
1739,"create","B-AT"
1739,"a","I-AT"
1739,"todo","I-AT"
1739,"containing","O"
1739,"expert","B-CNT"
1739,"crayon","I-CNT"
1739,"grain","I-CNT"
1739,"provided","I-CNT"
1739,"at","I-CNT"
1739,"forenenst","I-CNT"
1740,"rifle","O"
1740,"middle","O"
1740,"forestry","O"
1740,"aid","O"
1740,"prudent","O"
1740,"supposing","O"
1740,"meet","O"
1740,"compute","O"
1740,"jellyfish","O"
1740,"underneath","O"
1740,"mark","B-CT"
1740,"a","I-CT"
1740,"todo","I-CT"
1740,"'","O"
1740,"export","B-CNT"
1740,"statute","I-CNT"
1740,"precedence","I-CNT"
1740,"in","I-CNT"
1740,"sinful","I-CNT"
1740,"hmph","I-CNT"
1740,"familiar","I-CNT"
1740,"unless","I-CNT"
1740,"as","I-CNT"
1740,"'","O"
1740,"after that","O"
1740,"beguile","O"
1740,"todo","O"
1740,"todo","O"
1740,"named","O"
1740,"wonderfully","O"
1740,"farrow","O"
1740,"jeopardize","O"
1740,"pump","O"
1740,"roughly","O"
1741,"whether","O"
1741,"how","O"
1741,"consequently","O"
1741,"sneeze","O"
1741,"fishing","O"
1741,"generate","B-AT"
1741,"todo","I-AT"
1741,"using","O"
1741,"install","B-CNT"
1741,"absent","I-CNT"
1741,"ripe","I-CNT"
1741,"loyally","I-CNT"
1741,"against","I-CNT"
1741,".","O"
1741,"around","O"
1741,"limber","O"
1741,"manure","O"
1741,"feline","O"
1741,"recline","O"
1741,"whereas","O"
1741,"apprentice","O"
1741,"delete","B-RT"
1741,"a","I-RT"
1741,"todo","I-RT"
1741,"instead","B-CNT"
1741,"queasily","I-CNT"
1741,"if","I-CNT"
1741,"through","I-CNT"
1741,"hence","I-CNT"
1741,"loudly","I-CNT"
1741,"hoodwink","I-CNT"
1741,"eviscerate","I-CNT"
1741,"thongs","I-CNT"
1741,"defog","I-CNT"
1742,"aha","O"
1742,"delete","B-RT"
1742,"todo","I-RT"
1742,"with","O"
1742,"content","O"
1742,"midst","B-CNT"
1742,"indeed","I-CNT"
1742,"sigh","I-CNT"
1742,"the","I-CNT"
1742,"mealy","I-CNT"
1742,"pantyhose","I-CNT"
1742,"duh","I-CNT"
1742,"as","I-CNT"
1742,"overproduce","I-CNT"
1742,"hence","I-CNT"
1743,"very","O"
1743,"by","O"
1743,"meaningfully","O"
1743,"layer","O"
1743,"aw","O"
1743,"provided","O"
1743,"brr","O"
1743,"tent","O"
1743,"complete","B-CT"
1743,"a","I-CT"
1743,"todo","I-CT"
1743,"using","O"
1743,"alphabetise","B-CNT"
1743,"unaccountably","I-CNT"
1743,"licensing","I-CNT"
1743,"soliloquize","I-CNT"
1743,"wherever","I-CNT"
1743,"hoarse","I-CNT"
1743,"after that","O"
1743,"impersonate","O"
1743,"coaxingly","O"
1743,"push","O"
1743,"once","O"
1743,"energetically","O"
1743,"superficial","O"
1743,"done","B-CT"
1743,"a","I-CT"
1743,"todo","I-CT"
1743,"using","O"
1743,"'","O"
1743,"exactly","B-CNT"
1743,"pushy","I-CNT"
1743,"daydream","I-CNT"
1743,"save","I-CNT"
1743,"viciously","I-CNT"
1743,"blah","I-CNT"
1743,"nor","I-CNT"
1743,"'","O"
1744,"elated","O"
1744,"naturalise","O"
1744,"alphabetize","O"
1744,"strawberry","O"
1744,"ruin","O"
1744,"failing","O"
1744,"bashfully","O"
1744,"before","O"
1744,"integral","O"
1744,"weakly","O"
1744,"done","B-CT"
1744,"a","I-CT"
1744,"todo","I-CT"
1744,"where","O"
1744,"pair","B-CNT"
1744,"wetly","I-CNT"
1744,"after that","O"
1744,"sonata","O"
1744,"between","O"
1744,"beyond","O"
1744,"likeness","O"
1744,"done","B-CT"
1744,"a","I-CT"
1744,"todo","I-CT"
1744,"'","O"
1744,"fairly","B-CNT"
1744,"quirkily","I-CNT"
1744,"infringe","I-CNT"
1744,"triumphantly","I-CNT"
1744,"provided","I-CNT"
1744,"excluding","I-CNT"
1744,"ah","I-CNT"
1744,"'","O"
1745,"however","O"
1745,"phooey","O"
1745,"pertinent","O"
1745,"but","O"
1745,"than","O"
1745,"anthologise","O"
1745,"ick","O"
1745,"unlike","O"
1745,"destroy","B-RT"
1745,"a","I-RT"
1745,"todo","I-RT"
1745,"with","O"
1745,"content","O"
1745,"squiggly","B-CNT"
1745,"playfully","I-CNT"
1745,"finally","I-CNT"
1745,"gah","I-CNT"
1745,"geez","I-CNT"
1745,"aha","I-CNT"
1745,".","O"
1745,"upliftingly","O"
1745,"department","O"
1745,"provision","O"
1745,"which","O"
1745,"destroy","B-RT"
1745,"todo","I-RT"
1745,"with","O"
1745,"lovingly","B-CNT"
1745,"wavy","I-CNT"
1745,"a","I-CNT"
1745,"till","I-CNT"
1745,"boot","I-CNT"
1745,"yet","I-CNT"
1745,"lodge","I-CNT"
1745,"velocity","I-CNT"
1745,"traveler","I-CNT"
1745,"during","I-CNT"
1746,"broadly","O"
1746,"second-hand","O"
1746,"destroy","B-RT"
1746,"todo","I-RT"
1746,"elicit","B-CNT"
1746,"seat","I-CNT"
1746,"ugh","I-CNT"
1746,"yahoo","I-CNT"
1746,"then","O"
1746,"bank","O"
1746,"jodhpurs","O"
1746,"flub","O"
1746,"per","O"
1746,"drat","O"
1746,"zowie","O"
1746,"brr","O"
1746,"decentralise","O"
1746,"complete","B-CT"
1746,"todo","I-CT"
1746,"using","O"
1746,"'","O"
1746,"drat","B-CNT"
1746,"'","O"
1747,"blah","O"
1747,"happily","O"
1747,"elderly","O"
1747,"barring","O"
1747,"likewise","O"
1747,"nor","O"
1747,"frozen","O"
1747,"but","O"
1747,"boohoo","O"
1747,"destroy","B-RT"
1747,"a","I-RT"
1747,"todo","I-RT"
1747,"containing","O"
1747,"notwithstanding","B-CNT"
1747,"clean","I-CNT"
1747,"yippee","I-CNT"
1748,"outside","O"
1748,"jam-packed","O"
1748,"yowza","O"
1748,"melodic","O"
1748,"than","O"
1748,"remove","B-RT"
1748,"a","I-RT"
1748,"todo","I-RT"
1748,"ack","B-CNT"
1748,"scratchy","I-CNT"
1748,"moreover","O"
1748,"really","O"
1748,"phew","O"
1748,"wherever","O"
1748,"complete","B-CT"
1748,"todo","I-CT"
1748,"'","O"
1748,"joyfully","B-CNT"
1748,"off","I-CNT"
1748,"after","I-CNT"
1748,"shy","I-CNT"
1748,"well-informed","I-CNT"
1748,"'","O"
1749,"a","O"
1749,"rigidly","O"
1749,"along","O"
1749,"create","B-AT"
1749,"a","I-AT"
1749,"todo","I-AT"
1749,"worth","B-CNT"
1749,"and","O"
1749,"mousse","O"
1749,"geez","O"
1749,"amidst","O"
1749,"boiling","O"
1749,"surprisingly","O"
1749,"remove","B-RT"
1749,"todo","I-RT"
1749,"containing","O"
1749,"'","O"
1749,"trim","B-CNT"
1749,"barring","I-CNT"
1749,"woot","I-CNT"
1749,"once","I-CNT"
1749,"colorfully","I-CNT"
1749,"apportion","I-CNT"
1749,"crystallography","I-CNT"
1749,"till","I-CNT"
1749,"'","O"
1749,"moreover","O"
1749,"housewife","O"
1749,"voluntarily","O"
1749,"admired","O"
1749,"glass","O"
1749,"um","O"
1749,"rigidly","O"
1749,"brr","O"
1749,"vice","O"
1749,"destroy","B-RT"
1749,"todo","I-RT"
1749,"approximate","B-CNT"
1749,"only","I-CNT"
1749,"boohoo","I-CNT"
1749,"from","I-CNT"
1749,"calmly","I-CNT"
1749,"deflect","I-CNT"
1749,"till","I-CNT"
1749,"apud","I-CNT"
1749,"before","I-CNT"
1749,"now","I-CNT"
1750,"why","O"
1750,"outrageous","O"
1750,"wherever","O"
1750,"out","O"
1750,"wearily","O"
1750,"destroy","B-RT"
1750,"todo","I-RT"
1750,"containing","O"
1750,"'","O"
1750,"lug","B-CNT"
1750,"likewise","I-CNT"
1750,"whose","I-CNT"
1750,"meanwhile","I-CNT"
1750,"upright","I-CNT"
1750,"duh","I-CNT"
1750,"'","O"
1750,"then","O"
1750,"meh","O"
1750,"including","O"
1750,"rich","O"
1750,"yet","O"
1750,"jolly","O"
1750,"fairly","O"
1750,"mark","B-CT"
1750,"a","I-CT"
1750,"todo","I-CT"
1750,"with","O"
1750,"into","B-CNT"
1750,"unto","I-CNT"
1750,"burdensome","I-CNT"
1750,"tenor","I-CNT"
1750,"regularly","I-CNT"
1750,"how","I-CNT"
1750,"soon","I-CNT"
1750,"foolishly","I-CNT"
1751,"anchored","O"
1751,"even","O"
1751,"escalator","O"
1751,"amid","O"
1751,"delete","B-RT"
1751,"a","I-RT"
1751,"todo","I-RT"
1751,"with","O"
1751,"ick","B-CNT"
1751,"then","O"
1751,"vineyard","O"
1751,"add","B-AT"
1751,"todo","I-AT"
1751,"where","O"
1751,"inside","B-CNT"
1751,"after that","O"
1751,"immaterial","O"
1751,"reminder","O"
1751,"yet","O"
1751,"palace","O"
1751,"gee","O"
1751,"evocation","O"
1751,"add","B-AT"
1751,"todo","I-AT"
1751,"containing","O"
1751,"minus","B-CNT"
1751,"despite","I-CNT"
1751,"irritably","I-CNT"
1752,"amid","O"
1752,"upward","O"
1752,"whoa","O"
1752,"supposing","O"
1752,"quicken","O"
1752,"excited","O"
1752,"qualified","O"
1752,"experiment","O"
1752,"destroy","B-RT"
1752,"a","I-RT"
1752,"todo","I-RT"
1752,"with","O"
1752,"especially","B-CNT"
1752,"account","I-CNT"
1752,"boom","I-CNT"
1752,"which","I-CNT"
1752,"ew","I-CNT"
1752,"despite","I-CNT"
1752,"although","I-CNT"
1753,"quantify","O"
1753,"expansionism","O"
1753,"generate","B-AT"
1753,"todo","I-AT"
1753,"named","O"
1753,"spiral","B-CNT"
1753,"after","I-CNT"
1753,"configuration","I-CNT"
1753,"prescribe","I-CNT"
1753,"why","I-CNT"
1753,"exalted","I-CNT"
1753,"brave","I-CNT"
1753,"chime","I-CNT"
1753,"revolving","I-CNT"
1754,"times","O"
1754,"piggyback","O"
1754,"vouch","O"
1754,"bright","O"
1754,"surroundings","O"
1754,"seriously","O"
1754,"fruitful","O"
1754,"per","O"
1754,"toward","O"
1754,"mark","B-CT"
1754,"a","I-CT"
1754,"todo","I-CT"
1754,"using","O"
1754,"'","O"
1754,"yearly","B-CNT"
1754,"uselessly","I-CNT"
1754,"tiny","I-CNT"
1754,"dread","I-CNT"
1754,"until","I-CNT"
1754,"attacker","I-CNT"
1754,"investor","I-CNT"
1754,"'","O"
1754,"and","O"
1754,"athwart","O"
1754,"informal","O"
1754,"separately","O"
1754,"fervently","O"
1754,"for","O"
1754,"done","B-CT"
1754,"a","I-CT"
1754,"todo","I-CT"
1754,"named","O"
1754,"sweaty","B-CNT"
1754,"waterski","I-CNT"
1754,"shrilly","I-CNT"
1754,"answer","I-CNT"
1754,"pish","I-CNT"
1754,"upright","I-CNT"
1754,"unfortunately","I-CNT"
1754,"champ","I-CNT"
1754,"plus","I-CNT"
1754,"then","O"
1754,"blot","O"
1754,"aside","O"
1754,"add","B-AT"
1754,"a","I-AT"
1754,"todo","I-AT"
1754,"with","O"
1754,"content","O"
1754,"consequently","B-CNT"
1754,"ready","I-CNT"
1754,"well","I-CNT"
1755,"minus","O"
1755,"warmly","O"
1755,"quaintly","O"
1755,"mark","B-CT"
1755,"todo","I-CT"
1755,"named","O"
1755,"gleeful","B-CNT"
1755,"zowie","I-CNT"
1755,"stealthily","I-CNT"
1755,"high","I-CNT"
1755,"till","I-CNT"
1755,"however","I-CNT"
1755,"improbable","I-CNT"
1755,"after that","O"
1755,"muddy","O"
1755,"um","O"
1755,"complete","B-CT"
1755,"todo","I-CT"
1755,"with","O"
1755,"kiddingly","B-CNT"
1755,"dapper","I-CNT"
1755,"authorise","I-CNT"
1755,"inability","I-CNT"
1755,"mile","I-CNT"
1755,"meh","I-CNT"
1755,"indeed","I-CNT"
1755,"instead","I-CNT"
1755,"vice","I-CNT"
1755,"threadbare","I-CNT"
1756,"but","O"
1756,"naive","O"
1756,"uniform","O"
1756,"heel","O"
1756,"mark","B-CT"
1756,"a","I-CT"
1756,"todo","I-CT"
1756,"where","O"
1756,"'","O"
1756,"cleric","B-CNT"
1756,"recklessly","I-CNT"
1756,"'","O"
1757,"ah","O"
1757,"offensively","O"
1757,"even","O"
1757,"upside-down","O"
1757,"brr","O"
1757,"enlarge","O"
1757,"dispel","O"
1757,"supposing","O"
1757,"unless","O"
1757,"remove","B-RT"
1757,"a","I-RT"
1757,"todo","I-RT"
1757,"with","O"
1757,"content","O"
1757,"occupation","B-CNT"
1757,"stealthily","I-CNT"
1757,"ah","I-CNT"
1757,"melt","I-CNT"
1757,"amidst","I-CNT"
1757,"hamburger","I-CNT"
1757,"before","I-CNT"
1757,"plus","I-CNT"
1758,"inasmuch","O"
1758,"done","B-CT"
1758,"a","I-CT"
1758,"todo","I-CT"
1758,"named","O"
1758,"brr","B-CNT"
1758,"absent","I-CNT"
1758,"hopeful","I-CNT"
1759,"a","O"
1759,"delete","B-RT"
1759,"a","I-RT"
1759,"todo","I-RT"
1759,"astride","B-CNT"
1759,"encirclement","I-CNT"
1759,"ouch","I-CNT"
1759,"inside","I-CNT"
1759,"deliberately","I-CNT"
1759,"after that","O"
1759,"against","O"
1759,"exaggerate","O"
1759,"conditioner","O"
1759,"cheer","O"
1759,"up","O"
1759,"notwithstanding","O"
1759,"obediently","O"
1759,"unnaturally","O"
1759,"bah","O"
1759,"nicely","O"
1759,"destroy","B-RT"
1759,"a","I-RT"
1759,"todo","I-RT"
1759,"yowza","B-CNT"
1759,"foolhardy","I-CNT"
1759,"giant","I-CNT"
1759,"times","I-CNT"
1759,"glistening","I-CNT"
1759,"from","I-CNT"
1759,"bruised","I-CNT"
1760,"vigilant","O"
1760,"against","O"
1760,"appease","O"
1760,"where","O"
1760,"complete","B-CT"
1760,"a","I-CT"
1760,"todo","I-CT"
1760,"where","O"
1760,"xylophone","B-CNT"
1760,"ack","I-CNT"
1760,"ouch","I-CNT"
1760,"carefree","I-CNT"
1760,"after","I-CNT"
1760,"partially","I-CNT"
1760,"lope","I-CNT"
1760,"personify","I-CNT"
1760,"then","O"
1760,"tepid","O"
1760,"done","B-CT"
1760,"todo","I-CT"
